1002155	What are the verses that refer to the shipbuilding profession in the Holy Quran?
102156	What is the evidence that proves that the people of Madyan are the people of the thicket in the Holy Quran?
1002156	How was the connection between the people of Madyan and the people of the thicket made in the Qur’anic texts?
102157	What did Pharaoh's magicians pray after they believed in God Almighty in the face of Pharaoh's threat to them?
1002157	How was the call of Pharaoh's magicians after their belief in God Almighty and Pharaoh's threat to them?
102158	How did God Almighty grant the Prophet of God, Yahya, peace be upon him, understanding the Book of God before he reached the age of men?
1002158	What are the verses that indicate that the Prophet of God, Yahya, peace be upon him, was given the understanding of the Book of God at an early age?
102159	What are the verses that indicate that God Almighty gave wisdom and knowledge to five prophets?
1002159	How were these five prophets mentioned in the Holy Quran as having been given wisdom and knowledge, and what are the verses that indicate this?
102160	What are the three verses in the Holy Quran that indicate that God Almighty subjected the wind to our master Solomon?
1002160	How was the wind harnessed by our master Solomon mentioned in the verses of the Holy Quran, and what are these verses?
102161	What are the verses in the Holy Quran in which the Prophet Muhammad, may God bless him and grant him peace, is mentioned by the name of prophethood, which reaches 13 times?
1002161	How was the Prophet Muhammad, peace and blessings be upon him, mentioned in the Holy Qur’an as a prophet, and what are the verses that indicate this?
102162	What was the reaction of our master Solomon towards the ant when it warned the rest of the ants from entering their dwelling so that they would not be unintentionally destroyed by Solomon and his soldiers?
1002162	How did our master Solomon respond to the advice of the ant who asked the ants to enter their homes to protect them from Solomon and his soldiers?
100114	Who did God make the earth swallow?
100124	What is the waiting period required for a widow?
100126	What do you know about the tree of Zaqqum mentioned in the Holy Quran?
100135	What instructions did Luqman give his son?
100156	Who are the women who are forbidden to marry according to Islamic law?
100157	How does the Quran describe the reward of those who are martyred in the cause of Allah?
100207	Who among the people of Noah, peace be upon him, did not survive the flood?
100224	Why was our master Joseph, peace be upon him, thrown into the well?
100234	How many years did our master Noah continue calling his people?
100241	Who are the angels mentioned in the Holy Quran?
100245	Why did God punish the people of Shuaib with destruction?
100260	Who participated in spreading the slander against Lady Aisha?
100322	Is contemplation of the verses of the Qur’an obligatory for Muslims?
100330	How does the Qur’an indicate that man has free will in his actions?
100336	How is it permissible for the Prophet Muhammad (PBUH) to marry more than four women despite the noble verse?
100337	What verses in the Quran might allude to the brain or its functions?
100342	Did the Qur’an indicate the necessity of being wary of some sounds?
100352	Who are the prophets that the Qur’an referred to as Muslims?
100360	Can believers be reunited with their families in heaven?
100384	What does it mean to say “may God bless him and grant him peace” after mentioning the Prophet?
100386	Do fears or psychological disorders cause gray hair?
100397	What is the Quran's view on homosexual relationships?
100419	How did Islam express its respect for the prophets?
100424	Does Islam give women a high status?
100428	What is the organ responsible for the mind in humans according to the Qur’an?
10114	Who is the person whom God caused to swallow up the earth?
10124	How long should a widow wait after her husband's death?
10126	What is meant by the tree of Zaqqum mentioned in the Qur’an?
10135	What advice did Luqman give to his son?
10156	Who are the women who are forbidden to marry?
10157	What is the status of a person who is killed in the way of Allah?
10207	Who were the people of Noah who died in the flood?
10224	Why was Joseph thrown into the well?
10234	How long did Noah spend calling his people?
10241	What are the names of the angels mentioned in the Qur’an?
10245	What caused the destruction of the people of Shuaib?
10260	Who are the people who accused Lady Aisha in the Ifk incident?
10322	Is it obligatory for a Muslim to contemplate the Qur’an?
10330	What are the signs in the Qur’an that indicate human freedom of choice?
10336	Why did God allow the Prophet (PBUH) to marry more than four wives despite the verse specifying the number?
10337	Is there anything in the Qur’an that refers to the brain or its parts?
10342	Is there a warning in the Qur’an against certain sounds?
10352	Who are the prophets described in the Qur’an as Muslims?
10360	Will God make the believers with their children and families in heaven?
10384	"What is meant by the phrase ""may God bless him and grant him peace""?"
10386	Is there a link between anxiety and premature graying?
10397	How does the Quran address the issue of homosexuality?
10419	Does Islam show appreciation for the prophets?
10424	How does Islam show its respect for women?
10428	Did the Quran mention the organ that a human being uses to think?
